index,id,created_at,text,fav_count,retweet_count
205,735378245579857920,2016-05-25 07:53:31,https://t.co/ac4AfJVRfX. #Wrocław tak chętnie oddaje majątek parafiom i kościołom...,4,3
206,735199506149605376,2016-05-24 20:03:16,"@panlistonosz, w odróżnieniu od Pana idola nie zmieniam poglądów i nie wypieram przekonań, więc chybiony strzał; zdrajca nie tu @MGadawa",0,0
207,735173641185464321,2016-05-24 18:20:29,"@panlistonosz, brzmi Pan znajomo - jak 1 piętro w Sukiennicach? ""renegat"" - polecam sprawdzić znaczenie w słowniku PWN @MGadawa ?",0,0
208,735172747089825792,2016-05-24 18:16:56,"@panlistonosz, dużo większą promocją jest Pański wpis, każdy ma inne skojarzenie z OK, a Pańskie prowadzi do moich inicjałów :-) @MGadawa",0,0
209,735088092265238528,2016-05-24 12:40:33,RT @MGadawa: @okwroclaw2018 @gorskinowy @KatarzynaObara: Czas odsunąć @dutkiewiczrafal od władzy https://t.co/a0kMvp2P7b,0,5
210,734854691654270977,2016-05-23 21:13:06,"""Lubię - nie lubię"" to nie nowe kryterium konkursowe we Wrocławiu @okwroclaw2018 #nowejutromiasta #wartowalczyc  https://t.co/VNeTmVhNBs",3,0
211,734847046813908992,2016-05-23 20:42:43,#follow #Wrocław @okwroclaw2018 #kropladrazyskale #wartowalczyc #nowejutromiasta  https://t.co/0BRdTxyz1m,3,1
212,734837735014424576,2016-05-23 20:05:43,Smutne standardy we Wrocławiu to nawet 10 miesięcy! Gdzie KPA ?!?  .  @tfurca @okwroclaw2018,1,0
213,734828649187282946,2016-05-23 19:29:37,"Rada Miejska to organ stanowiący i kontrolny Gminy - teoria, teoria. A praktyka ? Jak widać... @okwroclaw2018  https://t.co/rRkDvoPwX3",1,2
214,734827722963357700,2016-05-23 19:25:56,Jutro szczegóły @okwroclaw2018  https://t.co/T6fXQgXJ8I,0,0
215,640147469775454208,2015-09-05 13:00:24,"Narodowe Forum Muzyki we Wrocławiu otwarte z rozmachem! Jutro inauguracja Festiwalu Wratislavia Cantans, dzieje się! http://t.co/eiP6BTJWkF",2,0
216,639337027629154304,2015-09-03 07:20:00,Afera z budynkiem farmacji. http://t.co/pW7toPwNfS,0,0
217,581485110320586752,2015-03-27 15:57:08,"@garcarzmarcin argument o redukcji bezrobocia i mitycznym zatrudnieniu to demagogia w czystej postaci, zwłaszcza we Wrocławiu,gdzie jest 4%.",7,2
218,581386101555892224,2015-03-27 09:23:42,"@garcarzmarcin: Rząd tworzy strefę tylko tam, gdzie chce i zgodę wyrazi miasto;  nie wypaczaj sensu rozmowy z  @JHarlukowicz",2,0
219,492716738979840000,2014-07-25 17:03:19,"""Bezpańskie psy"" teraz ... 14#FNH#Wrocław",1,0
