id,created_at,text,fav_count,retweet_count
1052099606505541637,2018-10-16 07:31:07,"b'RT @culturovo: Ma\xc5\x82gorzata Tracz @GoTracz Podkre\xc5\x9bla, \xc5\xbce jej pierwszym zadaniem jako prezydentki Wroc\xc5\x82awia jest  \xe2\x80\x9eempatia i dialog z lud\xc5\xbami\xe2\x80\x9d.\xe2\x80\xa6'",0,2
1052072127485095936,2018-10-16 05:41:56,b'Dzie\xc5\x84 dobry \xf0\x9f\x8c\xbb\nZ przysz\xc5\x82ym radnym miejskim Markiem W\xc4\x85sowskim oraz przysz\xc5\x82ym radnym sejmikowym Krzysztofem Kubickim rozmawiamy z mieszka\xc5\x84cami i mieszkankami R\xc3\xb3\xc5\xbcanki.\nUdanego wtorku!\n#ZielonyWroc\xc5\x82aw #zielonesejmiki #zielonewojew\xc3\xb3dztwa #odetchnijPolsko #dobryklimat https://t.co/phS2HP2uoS',15,5
1051892246646333441,2018-10-15 17:47:09,b'RT @ZieloniWro: Wroc\xc5\x82aw z racjonaln\xc4\x85 polityk\xc4\x85 mieszkaniow\xc4\x85 \xe2\x9c\x85\xf0\x9f\x8f\x98\xf0\x9f\x8f\xa0Zieloni nakre\xc5\x9blili dzi\xc5\x9b program dotycz\xc4\x85cy polityki mieszkaniowej. #ZielonyWro\xe2\x80\xa6',0,6
1051892220067008512,2018-10-15 17:47:03,"b'RT @pawelpomian: Zieloni przedstawili dzi\xc5\x9b 6 konkretnych postulat\xc3\xb3w, by Wroc\xc5\x82aw by\xc5\x82 miastem z dobrym klimatem mieszkaniowym. ""Obecnie miast\xe2\x80\xa6'",0,5
1051836400126107649,2018-10-15 14:05:14,"b'A w niedziel\xc4\x99 czas na Polsk\xc4\x99! \xf0\x9f\x8d\x80\xf0\x9f\x8c\xbb\xf0\x9f\x92\x9a\n21 pa\xc5\xbadziernika g\xc5\x82osujmy w ca\xc5\x82ej Polsce na list\xc4\x99 nr 3, na Zielonych. Niech zielona fala nie ominie Polski w wyborach do sejmik\xc3\xb3w wojew\xc3\xb3dzkich i Wroc\xc5\x82awia do Rady Miejskiej. \n#GreenWave #ZielonaFala #OdetchnijPolsko #ZielonyWroc\xc5\x82aw #DobryKlimat https://t.co/zz7gZZyuAo'",18,6
1051797960705679360,2018-10-15 11:32:29,b'RT @Zieloni: \xf0\x9f\x8c\xbf Bawaria \xf0\x9f\x8c\xbf Belgia \xf0\x9f\x8c\xbf Luksemburg! \xf0\x9f\x8c\xbf Wczoraj by\xc5\x82 rewelacyjny dzie\xc5\x84 dla Zielonych! Panie prezesie Kaczy\xc5\x84ski - w\xc5\x82a\xc5\x9bnie o tak\xc4\x85 Bawa\xe2\x80\xa6',0,23
1051571959807574017,2018-10-14 20:34:27,"b'RT @MisztalWiktor: Takiego pomys\xc5\x82u jak mam ja to nie ma ani #PiS, ani #PO. \xf0\x9f\x98\x8e\nPomoc emerytom  w zakupieniu bilet\xc3\xb3w czy dojechaniu na wybaran\xe2\x80\xa6'",0,1
1051545442499084289,2018-10-14 18:49:04,b'RT @MarkWasow: Za nami kolejny rok suszy. Nowe #samorz\xc4\x85d y musz\xc4\x85 zmierzy\xc4\x87 si\xc4\x99 z problemem marnotrawstwa #woda #waterforpeople #dobryklimat\xe2\x80\xa6',0,5
1051526279231676416,2018-10-14 17:32:56,b'Dzisiaj zielon\xc4\x85 dru\xc5\xbcyn\xc4\x85 do Rady Miejskiej Wroc\xc5\x82awia i Sejmiku Woj.Dolno\xc5\x9bl\xc4\x85skiego byli\xc5\x9bmy na Gaju i Hubach \xf0\x9f\x92\x9a\xf0\x9f\x8c\xbb\xf0\x9f\x8d\x80\n#zielonyWroc\xc5\x82aw #dobryKlimat #odetchnijPolsko https://t.co/QIuy9Kspvg',16,6
1051156635631214592,2018-10-13 17:04:06,"b'Le\xc5\x9bnica, Nowy Dw\xc3\xb3r i m\xc3\xb3j O\xc5\x82bin. W tych miejscach Zielona dru\xc5\xbcyna do Rady Miejskiej Wroc\xc5\x82awia i Sejmiku rozmawia\xc5\x82a dzi\xc5\x9b z mieszka\xc5\x84cami i mieszkankami, o tym, co najwa\xc5\xbcniejsze.\n#zielonyWroc\xc5\x82aw #odetchnijPolsko #WyborySamorz\xc4\x85dowe #wybory2018 #dobryklimat #zielonesamorz\xc4\x85dy https://t.co/MyCsviqRpP'",12,5
